Context_ID,Group,Retailer,Store,Product_Number,Product_Name,Observed_Price,Lowest_Peer_Price,Typical_Peer_Price,Highest_Peer_Price,Price_Above_Typical_Pct,Context_Price_Spread_Pct,Comparison_Group_Count,Evidence_Score,Evidence_Level,Final_Signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_12,5-C,Safeway,Safeway-DC2,12,"Heinz Tomato Ketchup, 20 oz.",4.99,4.99,4.99,4.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_12,5-D,Safeway,Safeway-DC2,12,"Heinz Tomato Ketchup, 20 oz.",4.99,4.99,4.99,4.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_13,5-A,Safeway,Safeway-DC2,13,"Quaker 1-Minute Oats, 42 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_13,5-B,Safeway,Safeway-DC2,13,"Quaker 1-Minute Oats, 42 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_13,5-C,Safeway,Safeway-DC2,13,"Quaker 1-Minute Oats, 42 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_13,5-D,Safeway,Safeway-DC2,13,"Quaker 1-Minute Oats, 42 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_14,5-A,Safeway,Safeway-DC2,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",5.99,5.99,6.39,6.69,-6.2597809076682225,11.686143572621036,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_14,5-B,Safeway,Safeway-DC2,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.39,5.99,6.39,6.69,0.0,11.686143572621036,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_14,5-C,Safeway,Safeway-DC2,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.39,5.99,6.39,6.69,0.0,11.686143572621036,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_14,5-D,Safeway,Safeway-DC2,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.69,5.99,6.39,6.69,4.694835680751175,11.686143572621036,4,18.7793427230047,Slightly above peers,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_15,5-A,Safeway,Safeway-DC2,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.69,2.69,2.69,2.79,0.0,3.7174721189591113,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_15,5-B,Safeway,Safeway-DC2,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.69,2.69,2.69,2.79,0.0,3.7174721189591113,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_15,5-C,Safeway,Safeway-DC2,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.69,2.69,2.69,2.79,0.0,3.7174721189591113,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_15,5-D,Safeway,Safeway-DC2,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.79,2.69,2.69,2.79,3.7174721189591198,3.7174721189591113,4,14.869888475836479,Slightly above peers,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_16,5-A,Safeway,Safeway-DC2,16,"Signature Select Farfalle, 12 oz.",1.49,1.25,1.49,1.49,0.0,19.2,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_16,5-B,Safeway,Safeway-DC2,16,"Signature Select Farfalle, 12 oz.",1.25,1.25,1.49,1.49,-16.10738255033557,19.2,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_16,5-C,Safeway,Safeway-DC2,16,"Signature Select Farfalle, 12 oz.",1.49,1.25,1.49,1.49,0.0,19.2,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_16,5-D,Safeway,Safeway-DC2,16,"Signature Select Farfalle, 12 oz.",1.49,1.25,1.49,1.49,0.0,19.2,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_17,5-A,Safeway,Safeway-DC2,17,"Skippy Creamy Peanut Butter, 16 oz.",4.06,3.99,3.99,4.06,1.754385964912264,1.7543859649122653,4,7.017543859649056,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_17,5-B,Safeway,Safeway-DC2,17,"Skippy Creamy Peanut Butter, 16 oz.",3.99,3.99,3.99,4.06,0.0,1.7543859649122653,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_17,5-C,Safeway,Safeway-DC2,17,"Skippy Creamy Peanut Butter, 16 oz.",3.99,3.99,3.99,4.06,0.0,1.7543859649122653,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_17,5-D,Safeway,Safeway-DC2,17,"Skippy Creamy Peanut Butter, 16 oz.",3.99,3.99,3.99,4.06,0.0,1.7543859649122653,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_18,5-A,Safeway,Safeway-DC2,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",4.69,4.69,4.89,4.89,-4.089979550102241,4.2643923240938015,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_18,5-B,Safeway,Safeway-DC2,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",4.89,4.69,4.89,4.89,0.0,4.2643923240938015,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_18,5-C,Safeway,Safeway-DC2,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",4.89,4.69,4.89,4.89,0.0,4.2643923240938015,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_18,5-D,Safeway,Safeway-DC2,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",4.89,4.69,4.89,4.89,0.0,4.2643923240938015,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_19,5-A,Safeway,Safeway-DC2,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_19,5-B,Safeway,Safeway-DC2,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_19,5-C,Safeway,Safeway-DC2,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_19,5-D,Safeway,Safeway-DC2,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",6.99,6.99,6.99,6.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_2,5-A,Safeway,Safeway-DC2,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.59,1.49,1.54,1.59,3.2467532467532534,6.71140939597316,4,12.987012987013014,Slightly above peers,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_2,5-B,Safeway,Safeway-DC2,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.49,1.49,1.54,1.59,-3.2467532467532534,6.71140939597316,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_2,5-C,Safeway,Safeway-DC2,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.49,1.49,1.54,1.59,-3.2467532467532534,6.71140939597316,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_2,5-D,Safeway,Safeway-DC2,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.59,1.49,1.54,1.59,3.2467532467532534,6.71140939597316,4,12.987012987013014,Slightly above peers,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_20,5-A,Safeway,Safeway-DC2,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",15.99,15.99,16.99,16.99,-5.885815185403165,6.253908692933072,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_20,5-B,Safeway,Safeway-DC2,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",16.99,15.99,16.99,16.99,0.0,6.253908692933072,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_20,5-C,Safeway,Safeway-DC2,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",16.99,15.99,16.99,16.99,0.0,6.253908692933072,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_20,5-D,Safeway,Safeway-DC2,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",16.99,15.99,16.99,16.99,0.0,6.253908692933072,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_3,5-A,Safeway,Safeway-DC2,3,"Cheerios, 8.9 oz.",5.99,5.99,6.39,6.69,-6.2597809076682225,11.686143572621036,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_3,5-B,Safeway,Safeway-DC2,3,"Cheerios, 8.9 oz.",6.39,5.99,6.39,6.69,0.0,11.686143572621036,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_3,5-C,Safeway,Safeway-DC2,3,"Cheerios, 8.9 oz.",6.39,5.99,6.39,6.69,0.0,11.686143572621036,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_3,5-D,Safeway,Safeway-DC2,3,"Cheerios, 8.9 oz.",6.69,5.99,6.39,6.69,4.694835680751175,11.686143572621036,4,18.7793427230047,Slightly above peers,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_4,5-A,Safeway,Safeway-DC2,4,"Kellogg's Corn Flakes, 18 oz.",3.99,3.99,3.99,3.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_4,5-B,Safeway,Safeway-DC2,4,"Kellogg's Corn Flakes, 18 oz.",3.99,3.99,3.99,3.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_4,5-C,Safeway,Safeway-DC2,4,"Kellogg's Corn Flakes, 18 oz.",3.99,3.99,3.99,3.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_4,5-D,Safeway,Safeway-DC2,4,"Kellogg's Corn Flakes, 18 oz.",3.99,3.99,3.99,3.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_5,5-A,Safeway,Safeway-DC2,5,"Signature Select Corn Flakes, 18 oz.",2.99,2.99,3.49,3.69,-14.326647564469909,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_5,5-B,Safeway,Safeway-DC2,5,"Signature Select Corn Flakes, 18 oz.",3.49,2.99,3.49,3.69,0.0,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_5,5-C,Safeway,Safeway-DC2,5,"Signature Select Corn Flakes, 18 oz.",3.49,2.99,3.49,3.69,0.0,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_5,5-D,Safeway,Safeway-DC2,5,"Signature Select Corn Flakes, 18 oz.",3.69,2.99,3.49,3.69,5.730659025787954,23.411371237458184,4,22.922636103151817,Noticeably above peers,Moderate signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_6,5-A,Safeway,Safeway-DC2,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",7.99,7.99,7.99,7.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_6,5-B,Safeway,Safeway-DC2,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",7.99,7.99,7.99,7.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_6,5-C,Safeway,Safeway-DC2,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",7.99,7.99,7.99,7.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_6,5-D,Safeway,Safeway-DC2,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",7.99,7.99,7.99,7.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-A,Safeway,Safeway-DC2,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",4.99,4.99,5.49,5.49,-9.107468123861562,10.020040080160319,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-B,Safeway,Safeway-DC2,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",5.49,4.99,5.49,5.49,0.0,10.020040080160319,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-C,Safeway,Safeway-DC2,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",5.49,4.99,5.49,5.49,0.0,10.020040080160319,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-D,Safeway,Safeway-DC2,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",5.49,4.99,5.49,5.49,0.0,10.020040080160319,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-A,Safeway,Safeway-DC2,8,"Signature Select Saltine Crackers, 16 oz.",2.99,2.99,3.69,3.69,-18.970189701897013,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-B,Safeway,Safeway-DC2,8,"Signature Select Saltine Crackers, 16 oz.",3.69,2.99,3.69,3.69,0.0,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-C,Safeway,Safeway-DC2,8,"Signature Select Saltine Crackers, 16 oz.",3.69,2.99,3.69,3.69,0.0,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-D,Safeway,Safeway-DC2,8,"Signature Select Saltine Crackers, 16 oz.",3.69,2.99,3.69,3.69,0.0,23.411371237458184,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-A,Safeway,Safeway-DC2,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.99,4.99,4.99,4.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-B,Safeway,Safeway-DC2,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.99,4.99,4.99,4.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-C,Safeway,Safeway-DC2,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.99,4.99,4.99,4.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-D,Safeway,Safeway-DC2,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.99,4.99,4.99,4.99,0.0,0.0,4,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-A,Safeway,Safeway-WA,1,Honeycrisp apples (1 apple),2.16,2.16,2.44,2.44,-11.475409836065564,12.962962962962955,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-B,Safeway,Safeway-WA,1,Honeycrisp apples (1 apple),2.34,2.16,2.44,2.44,-4.098360655737709,12.962962962962955,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-C,Safeway,Safeway-WA,1,Honeycrisp apples (1 apple),2.44,2.16,2.44,2.44,0.0,12.962962962962955,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-D,Safeway,Safeway-WA,1,Honeycrisp apples (1 apple),2.44,2.16,2.44,2.44,0.0,12.962962962962955,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-E,Safeway,Safeway-WA,1,Honeycrisp apples (1 apple),2.44,2.16,2.44,2.44,0.0,12.962962962962955,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-A,Safeway,Safeway-WA,10,"Lucerne Eggs, Large, 12 ct.",6.47,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-B,Safeway,Safeway-WA,10,"Lucerne Eggs, Large, 12 ct.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-C,Safeway,Safeway-WA,10,"Lucerne Eggs, Large, 12 ct.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-D,Safeway,Safeway-WA,10,"Lucerne Eggs, Large, 12 ct.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-E,Safeway,Safeway-WA,10,"Lucerne Eggs, Large, 12 ct.",6.47,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-A,Safeway,Safeway-WA,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",10.25,10.25,10.99,11.59,-6.733393994540493,13.073170731707314,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-B,Safeway,Safeway-WA,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",10.99,10.25,10.99,11.59,0.0,13.073170731707314,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-C,Safeway,Safeway-WA,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",10.99,10.25,10.99,11.59,0.0,13.073170731707314,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-D,Safeway,Safeway-WA,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",10.99,10.25,10.99,11.59,0.0,13.073170731707314,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-E,Safeway,Safeway-WA,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",11.59,10.25,10.99,11.59,5.459508644222022,13.073170731707314,5,21.838034576888088,Noticeably above peers,Moderate signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-A,Safeway,Safeway-WA,12,"Heinz Tomato Ketchup, 20 oz.",5.99,5.99,5.99,5.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-B,Safeway,Safeway-WA,12,"Heinz Tomato Ketchup, 20 oz.",5.99,5.99,5.99,5.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-C,Safeway,Safeway-WA,12,"Heinz Tomato Ketchup, 20 oz.",5.99,5.99,5.99,5.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-D,Safeway,Safeway-WA,12,"Heinz Tomato Ketchup, 20 oz.",5.99,5.99,5.99,5.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-E,Safeway,Safeway-WA,12,"Heinz Tomato Ketchup, 20 oz.",5.99,5.99,5.99,5.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-A,Safeway,Safeway-WA,13,"Quaker 1-Minute Oats, 42 oz.",8.99,8.99,8.99,9.79,0.0,8.898776418242479,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-B,Safeway,Safeway-WA,13,"Quaker 1-Minute Oats, 42 oz.",8.99,8.99,8.99,9.79,0.0,8.898776418242479,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-C,Safeway,Safeway-WA,13,"Quaker 1-Minute Oats, 42 oz.",8.99,8.99,8.99,9.79,0.0,8.898776418242479,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-D,Safeway,Safeway-WA,13,"Quaker 1-Minute Oats, 42 oz.",8.99,8.99,8.99,9.79,0.0,8.898776418242479,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-E,Safeway,Safeway-WA,13,"Quaker 1-Minute Oats, 42 oz.",9.79,8.99,8.99,9.79,8.898776418242482,8.898776418242479,5,35.59510567296993,Noticeably above peers,Moderate signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-A,Safeway,Safeway-WA,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.47,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-B,Safeway,Safeway-WA,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-C,Safeway,Safeway-WA,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-D,Safeway,Safeway-WA,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-E,Safeway,Safeway-WA,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-A,Safeway,Safeway-WA,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-B,Safeway,Safeway-WA,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-C,Safeway,Safeway-WA,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-D,Safeway,Safeway-WA,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-E,Safeway,Safeway-WA,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-A,Safeway,Safeway-WA,16,"Signature Select Farfalle, 12 oz.",1.35,1.35,1.49,1.49,-9.395973154362414,10.370370370370363,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-B,Safeway,Safeway-WA,16,"Signature Select Farfalle, 12 oz.",1.49,1.35,1.49,1.49,0.0,10.370370370370363,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-C,Safeway,Safeway-WA,16,"Signature Select Farfalle, 12 oz.",1.49,1.35,1.49,1.49,0.0,10.370370370370363,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-D,Safeway,Safeway-WA,16,"Signature Select Farfalle, 12 oz.",1.49,1.35,1.49,1.49,0.0,10.370370370370363,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-E,Safeway,Safeway-WA,16,"Signature Select Farfalle, 12 oz.",1.49,1.35,1.49,1.49,0.0,10.370370370370363,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-A,Safeway,Safeway-WA,17,"Skippy Creamy Peanut Butter, 16 oz.",3.23,2.99,3.23,3.69,0.0,23.411371237458184,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-B,Safeway,Safeway-WA,17,"Skippy Creamy Peanut Butter, 16 oz.",2.99,2.99,3.23,3.69,-7.430340557275539,23.411371237458184,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-C,Safeway,Safeway-WA,17,"Skippy Creamy Peanut Butter, 16 oz.",2.99,2.99,3.23,3.69,-7.430340557275539,23.411371237458184,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-D,Safeway,Safeway-WA,17,"Skippy Creamy Peanut Butter, 16 oz.",3.49,2.99,3.23,3.69,8.049535603715174,23.411371237458184,5,32.1981424148607,Noticeably above peers,Moderate signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-E,Safeway,Safeway-WA,17,"Skippy Creamy Peanut Butter, 16 oz.",3.69,2.99,3.23,3.69,14.241486068111463,23.411371237458184,5,56.96594427244585,Substantially above peers,High signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-A,Safeway,Safeway-WA,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
